username,display_name,follower_count,likes_count,video_count,avatar_url,region_code,average_likes,engagement_rate,follower_tier
pureojuice,Backup,158225,11500167,653,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/4bba5a80e6494050a874cb6e94f3033a~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=a2698144&x-expires=1752922800&x-signature=NXtBW7Ab0Rq%2FKj0DYfy6eNK9lt8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,GB,17611.281776416537,11.130530432243031,Mid-tier influencer
qvos,Rupthy • Roblox,2098075,35666358,131,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/ede328e72475e2a079553cb16269b8ae~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=81676055&x-expires=1752922800&x-signature=fmCLWG1B6zvBzss%2FOAuLX3KC%2Fc8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,CH,272262.2748091603,12.976765597471985,Mega-influencer
rafaellatuma,Rafaella Tuma,4124679,173967385,1092,https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/385f31b8c58d066db8f61e75dcfc057f~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=ba38f583&x-expires=1752922800&x-signature=yjCxjFFBX9p8Xo3NXBVEWfxZNvo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,BR,159310.79212454212,3.8623803724978867,Mega-influencer
rakib_hossain_vlogs,Rakib Hossain,3461066,57278920,369,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/eb0290b2847edee8477119df161af419~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=455a4f4a&x-expires=1752922800&x-signature=3fphQCBNqpH67J0C2c6gprXVhlY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,BD,155227.42547425473,4.48495999424035,Mega-influencer
rawwwash,Mostafa Abo Rawash,2001027,12553920,155,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/59165d54c191cedb27df937799cba267~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=ca86a6c8&x-expires=1752922800&x-signature=n6jvfXMWJ%2BxZRgG7XVtYa6EyCIs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,EG,80993.03225806452,4.0475731840732045,Mega-influencer
reyyhaan31,Reyyhaan,5927049,107363071,2292,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/6d2a5069534cd35e33a982dc5619a2aa~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=d6cc8dc6&x-expires=1752922800&x-signature=V9QbCWK6mDN2kGF3%2FdoSEvEDC3k%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,ID,46842.52661431065,0.7903178565642135,Mega-influencer
richcaroline,Caroline Ricke,3165121,166306852,488,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/86ea10b925d26df42c5146683200bb38~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=226b543c&x-expires=1752922800&x-signature=6n6GloYgcJZGkQ%2BNK5yB7A4Tw5w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,340792.7295081967,10.767131162069214,Mega-influencer
robert_kelley,Robert Rausch,2104551,42258324,310,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/a8ecdde93d91884995c19e6d2dd28b33~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=758417c5&x-expires=1752922800&x-signature=jMBuZwp4WfsVNPe5SGT8%2FrrEIAU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,136317.1741935484,6.4772568682606595,Mega-influencer
roblox,Roblox,20897698,110235419,785,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0a14e9aa239b1232321823e6faecf98d~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=621bf460&x-expires=1752922800&x-signature=Z2dMyOQ8jcZarcR6LIBFxp3kiEA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,140427.28535031847,0.6719749005384157,Celebrity
rus.alien,Rustam Raziev,7042182,193176165,465,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/3c8dcd8203234cd9303837c40c89409f~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=151ec8a6&x-expires=1752922800&x-signature=ffUm%2Br2vQnIWtUZe0ncCjE%2B6BbY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,AU,415432.6129032258,5.899203015531632,Mega-influencer
saafiir_,Saafiir,5393443,152979203,468,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7320718866357682181~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=af889a68&x-expires=1752922800&x-signature=H0JbRvp7L5DeUCp4Oj8F625QQwE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,FR,326878.6388888889,6.0606673490178515,Mega-influencer
sabrinamaria,Sabrina maria,646,1766,89,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/a8a9e9b672c45a06050d7f39b3ff0ec5~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=63eed89f&x-expires=1752922800&x-signature=Hg%2FKqfpZOKWjMguXqnE0y%2BmA90M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,BR,19.84269662921348,3.0716248652033253,Emerging
samanth_a01,Sam,590392,18592598,777,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/4fd77e1fb7ecea3588560bfceb9c4de8~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=c12ef82a&x-expires=1752922800&x-signature=sI46QqA57qawoHyoxp5hi7L8Txg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,PH,23928.697554697555,4.053018596914856,Macro-influencer
sammihanratty,Samantha Hanratty,1528837,31909211,230,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7310501594976485418~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=9d1b0b68&x-expires=1752922800&x-signature=rX5R36gLKH258R65eRSUgo0k7mw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,138735.7,9.074590685599578,Mega-influencer
sarahcothran,Sarah Cothran,3322985,74353624,454,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/da21e062c91a1b50000bf85eefc04b8d~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=329fa506&x-expires=1752922800&x-signature=Jf%2B64pGJzAFWu6x8H4d3E1W1bDk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,163774.50220264317,4.928535705176015,Mega-influencer
scottsreality,Scott 🔥,37540654,939078721,1176,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/e9a7c5d240b8a60be7390b182ac9106f~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=a5978157&x-expires=1752922800&x-signature=0ZSYbzEMvbqDggRABztUDaVFJ7U%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,NL,798536.3273809524,2.127124176848257,Celebrity
secondhandhuns,Verona Farrell,475172,25770487,149,https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7296e0ff5accccd7a450beff6b63833d~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=c2e3a420&x-expires=1752922800&x-signature=FFHBc1eCfvCT8A4aMiMdvSoc8%2Bw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,SE,172956.28859060403,36.39867007959308,Mid-tier influencer
sefo,Sefo,1161677,25035363,214,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7c4f03dc475d3597dbd00c0a180d8094~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=08ef13d0&x-expires=1752922800&x-signature=NhTcHhxFG7d0RHmoVnblH6t3DG4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,TR,116987.67757009345,10.07058567657735,Mega-influencer
shahab_vid1,شهاب ملح,3871208,21958608,193,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/25557d6d3773366bc86572f32ad02b08~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=5a53aec7&x-expires=1752922800&x-signature=6KBUdoP0FaDzdUAHuoEOothXMEw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,KW,113775.17098445595,2.9390095025753187,Mega-influencer
shanjid_hasan,❤️shanjid_hasan❤️,69,15,10,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/9aa7c2f272942aa29f1c20e1abf65f8b~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=a2ac7051&x-expires=1752922800&x-signature=DvP3%2FllywaOpn1UnCi1TNEp1pDk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,BD,1.5,2.1739130434782608,Emerging
sharl_crb,sharl,2348961,105866427,584,https://p19-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/d1fcbec7150a93d03bb0f6bde6beda04~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=729cae77&x-expires=1752922800&x-signature=sovcYMUzVeMVW7N59KhoVBbjJ24%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,FR,181278.12842465754,7.717374976624028,Mega-influencer
shlatfish,Shlatfish,5501788,219092448,1360,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7314166779066990638~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=e54d282e&x-expires=1752922800&x-signature=9CtuNa6ipJH%2FZuh4VualPDEqK2U%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,161097.38823529411,2.928091526523634,Mega-influencer
slimjim,Slim Jim,4322552,11317663,210,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7317950924322766890~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=9e5a6332&x-expires=1752922800&x-signature=2lmznxFpb4euZlpF107w0ZwQ9qM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,53893.63333333333,1.2468012723347996,Mega-influencer
snauzk,snauzk,8993220,451280775,1447,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/ce5642529e7cc79694ab032dbc196298~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=48786876&x-expires=1752922800&x-signature=kgS4WZ42FLG5GdZCLcZ5hey93g4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,RU,311873.37595024187,3.4678721965018298,Mega-influencer
spents,spents,2267957,213770363,275,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/1054db3ff7b8d3ac6775d07b8982f862~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=be8ee28a&x-expires=1752922800&x-signature=1m%2BOZdOpc3IrXapXhjNhyW9cpmc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,777346.7745454545,34.275198980644454,Mega-influencer
supadupahumble,@supadupahumble,2137062,42371493,208,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/a3940b5afc79ed67fd775caf5534892f~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=e4fce9d3&x-expires=1752922800&x-signature=AvBwW5EpGtu8zAHCUvOdZKprcZs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,203709.10096153847,9.532203602962314,Mega-influencer
surfinsafari,Surfin Safari,143771,4679211,211,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/5a11290dde1adfa32bbe4a5b120b5728~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=58493673&x-expires=1752922800&x-signature=RJ8VfHSwaLD7mFTkk4HnvcQoYho%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,22176.355450236966,15.424776519768914,Mid-tier influencer
swaggyj.enny,jenny,1407899,53950332,202,https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/2e7361f9339f76796680dfe087baf7cc~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=eace7ee9&x-expires=1752922800&x-signature=vLnhSU8cuDGlY03ZILirQWjAPAI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,VN,267080.85148514854,18.97017126123028,Mega-influencer
tannertan36,tanner devore,1005933,144269770,379,https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/fb28b43871fd041c32dbecb7ff29d87f~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=462b5fd8&x-expires=1752922800&x-signature=fWIgTodo4vbBjzpc6wDZVo%2FGVjI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,380659.02374670183,37.84138941129299,Mega-influencer
teddyteclebrhan,TeddyTeclebrhan,1194745,11274535,396,https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/d99980d64a44f52196f060680bcf7b5f~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=703d8a7c&x-expires=1752922800&x-signature=qUghR5Y1cFDch0xncgw8zFIgPcU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,DE,28471.04797979798,2.383022986478117,Mega-influencer
tessteur,tessteur,392961,1551263,195,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/47b957f66c7945ec80104d04f4cf9667~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=7bd7e089&x-expires=1752922800&x-signature=079Z7BGyo7Cyz9f647xol9DXI%2FE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,FR,7955.194871794872,2.0244235106778716,Mid-tier influencer
texasboi78,TexasBoi,34847,612849,130,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/6cb7bcd9aabc3df9811ab500f1c4e5f4~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=7971e6a7&x-expires=1752922800&x-signature=ftbzyTwIlVxk4Fys7dVXY5IdC98%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,4714.223076923077,13.528346993781609,Micro-influencer
thanhyvo,🌹❤️Thành ý võ ❤️🌹,11391537,430185644,1846,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/19c6867ea17f63f0bb4240b876b62844~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=aac2482e&x-expires=1752922800&x-signature=3W3iQ1OB2d0Fvy6T0bN%2BkbgYwb4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,VN,233036.64355362946,2.0456997466946687,Celebrity
thaybeou40,Thầy Beo U40,6249124,283794508,2184,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/da0e745d62e9857419acf4cc30c76ed4~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=a8d0e57f&x-expires=1752922800&x-signature=1ZWZ1JPZAi3KhJcFNS%2B5XpwiV0E%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,VN,129942.54029304029,2.079372089480706,Mega-influencer
thekauczuk,Kauczuk,1401955,27561148,197,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/671c09caf5a71eec6071a633ad947cc1~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=1f97754c&x-expires=1752922800&x-signature=MEEiBN%2FKqOCSVqoIuG9Lfi0gcMI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,IE,139904.3045685279,9.979229331078951,Mega-influencer
thekidlaroi,The Kid LAROI.,5058789,91577208,193,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/58b6f29573ff5ba54ed21109c7ff5b2a~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=32c56ffc&x-expires=1752922800&x-signature=65j8wRxwR5HEGKjeW2YqW4hSS4Q%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,474493.30569948186,9.379582854700638,Mega-influencer
themysteriouschef,The Simple Chef 👩‍🍳 ！,12,35,12,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/d98716f6241a8b5badf145c8c5e41a30~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=ab62c59a&x-expires=1752922800&x-signature=Sgqa%2BJReivtXMWwjl9TOMg6oV%2Bg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,MY,2.9166666666666665,24.305555555555554,Emerging
thiagobarrosoficial,Thiago Barros,3670195,38039012,359,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/9f2119d78a3f90577e11fd0d036e495d~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=4ccec1e1&x-expires=1752922800&x-signature=somp6peFnuF2NDgHsl2i2eDVVZU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,BR,105958.25069637883,2.886992399487734,Mega-influencer
thiskasai,CFN KASAI,4201215,226362354,492,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7310515638928162862~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=44e763ad&x-expires=1752922800&x-signature=9Qsj8dIWTQnp2x5ueMtj2zmGqPQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,460086.0853658537,10.951262560136858,Mega-influencer
tik_tok_bhadie,grantbeans,3568320,96527111,127,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7818f12ed3b0bd5af04f1cd313804c72~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=ece16f54&x-expires=1752922800&x-signature=ywBZLrpLh7nMFL30bybtpSkc05U%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,760055.9921259843,21.300107393002428,Mega-influencer
tsonghanwu,Tsong Han Wu Velasquez,7064394,270960166,1503,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/dfb2f42e9437186a9184faff4e61e7f1~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=300090fe&x-expires=1752922800&x-signature=3hbcZ7iRmiI0Nj6Hg00gdlJQ24k%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,180279.5515635396,2.551946445279519,Mega-influencer
tulio_sasaya,tulio sasaya,700592,20329385,285,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/2e367a58fa58a71181f6588083c75ecc~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=e1e7bb2d&x-expires=1752922800&x-signature=z%2FGvj0psNwHlpm%2FRetzkKwBdoJE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,71331.17543859649,10.181557231398086,Macro-influencer
turquoise.dec,turks,752448,33552673,213,https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/23573b0cca3b0021d5b9c34e449e09ca~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=6e6899f9&x-expires=1752922800&x-signature=6VDmBZJDqK8YrmFPmYw4tqT%2FfV8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,SG,157524.28638497653,20.934906649360027,Macro-influencer
tuvok12,Tuvok12,15086697,361764590,793,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/d30d49675728f9989de14bfc36b7b1a4~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=c3798ace&x-expires=1752922800&x-signature=3g1%2BLqngRhzjsIzrV6pygzl%2Ft9w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,FR,456197.4653215637,3.0238392493835047,Celebrity
ty.funnyfunny,Ty.funnyfunny,2323915,131388968,522,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/f1d70e06a6b0fa4857869e5f2857eba2~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=fb50b7b2&x-expires=1752922800&x-signature=Px6DksVjXa8tvwW0hjegM%2BpUeSI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,251703.00383141762,10.83099011071479,Mega-influencer
usso96,USSO,8393277,189235151,594,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/56f8e31811c6d07c7c7264be9c719859~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=a1c420cc&x-expires=1752922800&x-signature=qRV6NPpM00o8OlnaT7swQ42zNiU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,IT,318577.69528619526,3.7956294697076634,Mega-influencer
valuza.z,Valentina Zenere,3861950,34694477,43,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/9548de7274bcf0825520a18bc417b7cb~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=da5b9c0c&x-expires=1752922800&x-signature=VF1zLyPWjNPE3zMtttp%2FAGvz7lA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,AR,806848.3023255814,20.892251384030903,Mega-influencer
veliaveve_,Velia,6718417,488454613,1653,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/40ea7b8d1fef8bb926b8bbac20996fdb~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=f4662b4e&x-expires=1752922800&x-signature=ym6EymN72UclZqoPS1Intc%2FavtU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,ID,295495.8336358137,4.398295515681948,Mega-influencer
videomusic.oficial,Videomusic.oficial,2021698,19285849,566,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/b2406f1b0f4b9eca2c8aa48b7e47ea85~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=38357f0f&x-expires=1752922800&x-signature=yc%2BgDHr%2BiYN1cwHhmsJE5hwfpw0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,PE,34073.93816254417,1.6854118746986033,Mega-influencer
viralatacaramelo,vira-lata caramelo,1878403,52344339,461,https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/9d7590cd78164f4e3f08d4924863f069~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=944cb28c&x-expires=1752922800&x-signature=lq37hv9x3NFlxluYVDRXNz58fZs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,BR,113545.20390455531,6.044773347601942,Mega-influencer
wawazainal92,WAWA ZAINAL,729149,11272921,196,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/96c312d2ed5c1c1696f191068f2ad68e~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=16a236fe&x-expires=1752922800&x-signature=kAOFj2ZagCwA2YGSCa9Ha1plTro%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,MY,57514.90306122449,7.887949247852564,Macro-influencer
wessamq,wessamq,5919810,65061728,120,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7320511036790931462~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=ed7539df&x-expires=1752922800&x-signature=DDflvKu5TN3Q2rJTcgjuXmse46Q%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,JO,542181.0666666667,9.158757910586093,Mega-influencer
yescyrille,Yes Cyrille 🇫🇷,4389504,153127761,215,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/35f0119269f4f2cfa27ac562d6f10e79~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=74ffc80f&x-expires=1752922800&x-signature=qpzEH4aduINdUqldMhWwoq0x0SY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,FR,712222.1441860466,16.225572278463503,Mega-influencer
yk_osiris,YK Osiris,1975983,15393440,118,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e542ed3ebc7b8cab7d058c321e530773~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=955b75b4&x-expires=1752922800&x-signature=Xao5gTcPEzFd3NLCHBBG74kydlI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,130452.8813559322,6.601923263303997,Mega-influencer
yogaarizona,Yoga Arizona,1299761,34953633,318,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/239fc866da3667b2870a0914399903af~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=a36b0b88&x-expires=1752922800&x-signature=5pVkR3trvD%2BCmf%2BgS3W8jpG1fSo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,ID,109917.08490566038,8.456715111905988,Mega-influencer
zakuryyy,zakury,593625,11019730,56,https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/710c274663ef920c893552ff9a973247~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=b4669e48&x-expires=1752922800&x-signature=fveTJZzEnTeYs%2BZrdb4YbVhi6FU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,NZ,196780.89285714287,33.149023854646096,Macro-influencer
